번호(내역),번호(세부),연번,세부사업명,내역사업명,부처명,전문위,26년 예산,인공지능,첨단바이오,양자,우주항공해양,반도체/디스플레이,첨단모빌리티,첨단로봇제조,차세대통신,수소,차세대원자력,이차전지,사이버보안,기초,탄소중립,국방,출연직할,재난안전,지역,기술사업화,인력양성
144.6,,54,광주과학기술원주요사업비(0.5),대형연구장비운영유지비(기관고유),과기1,기초기반,"1,050",,,,,,,,,,,,,,,,"1,050",,,,
144.49,,54,광주과학기술원주요사업비(0.5),창업및사업화협력(일반사업),과기1,기초기반,"1,139",,,,,,,,,,,,,,,,"1,139",,,"1,139",
144.5,,54,광주과학기술원주요사업비(0.5),미래선도형특성화연구(일반사업),과기1,기초기반,"1,971",,,,,,,,,,,,,,,,"1,971",,,,
144.05,,54,광주과학기술원주요사업비(0.5),장비시스템구축비(일반사업),과기1,기초기반,"2,500",,,,,,,,,,,,,,,,"2,500",,,,
144.18,,54,광주과학기술원주요사업비(0.5),GIST부설AI영재학교설립,과기1,기초기반,"1,575",,,,,,,,,,,,,,,,"1,575",,,,
144.84,,54,광주과학기술원주요사업비(0.5),AI국가대표양성(InnoCORE)(일반사업),과기1,기초기반,"6,563","6,563",,,,,,,,,,,,,,,"6,563",,,,"6,563"
144.94,,54,광주과학기술원주요사업비(0.5),AI전사양성사업(일반사업),과기1,기초기반,805,805,,,,,,,,,,,,,,,805,,,,
144.95,,54,광주과학기술원주요사업비(0.5),세계최초페로브스카이트태양전지상용화(GIST-UNIST),과기1,기초기반,"2,914",,,,,,,,,,,,,,"2,914",,"2,914",,,,
144.96,,54,광주과학기술원주요사업비(0.5),휴먼디지털트윈기술(DGIST-KAIST-GIST-UNIST),과기1,기초기반,486,486,486,,,,,,,,,,,,,,486,,,,
144.97,,54,광주과학기술원주요사업비(0.5),차세대모빌리티향센서-뉴로모픽반도체지능형통합시스템개발(UNIST-GIST-DGIST),과기1,기초기반,971,,,,,971,,,,,,,,,,,971,,,,
256087.0,256087.0,55,국가간협력기반조성,,과기1,기초기반,"50,934",,,,,,,,,,,,,,,,,,,,
256087.01,,55,국가간협력기반조성,공동연구,과기1,기초기반,"22,156",,,,,,,,,,,,,,,,,,,,
256087.02,,55,국가간협력기반조성,인력교류,과기1,기초기반,"2,200",,,,,,,,,,,,,,,,,,,,
256087.03,,55,국가간협력기반조성,협력센터,과기1,기초기반,"14,562",,,,,,,,,,,,,,,,,,,,
256087.04,,55,국가간협력기반조성,협력활동,과기1,기초기반,"12,016",,,,,,,,,,,,,,,,,,,,
9114.0,9114.0,56,국가과학기술연구회연구운영비지원(운영경비),,과기1,기초기반,"27,331",,,,,,,,,,,,,,,,"27,331",,,,
9114.01,,56,국가과학기술연구회연구운영비지원(운영경비),인건비,과기1,기초기반,"23,040",,,,,,,,,,,,,,,,"23,040",,,,
9114.02,,56,국가과학기술연구회연구운영비지원(운영경비),경상경비,과기1,기초기반,"4,291",,,,,,,,,,,,,,,,"4,291",,,,
9098.0,9098.0,57,국가과학기술연구회연구운영비지원(주요사업비),,과기1,기초기반,"333,518","19,250","21,550",,,,,"19,250",,"17,350","20,500","30,550",,,,,"333,518",,,"2,494","8,760"
9098.01,,57,국가과학기술연구회연구운영비지원(주요사업비),출연연지원육성사업,과기1,기초기반,"16,198",,,,,,,,,,,,,,,,"16,198",,,,
9098.02,,57,국가과학기술연구회연구운영비지원(주요사업비),출연연연구성과확산관리지원사업,과기1,기초기반,"2,494",,,,,,,,,,,,,,,,"2,494",,,"2,494",
9098.03,,57,국가과학기술연구회연구운영비지원(주요사업비),융합연구사업(계속),과기1,기초기반,"259,946",,,,,,,,,,,,,,,,"259,946",,,,
9098.04,,57,국가과학기술연구회연구운영비지원(주요사업비),출연(연)인재생태계조성사업,과기1,기초기반,"14,880",,,,,,,,,,,,,,,,"14,880",,,,
9098.11,,57,국가과학기술연구회연구운영비지원(주요사업비),국가과학AI연구지원센터(NAIS)설립사업,과기1,기초기반,"40,000",,,,,,,,,,,,,,,,"40,000",,,,
541.0,541.0,58,국가과학기술인력개발원연구운영비지원(운영경비),,과기1,기초기반,"10,030",,,,,,,,,,,,,,,,"10,030",,,,
541.01,,58,국가과학기술인력개발원연구운영비지원(운영경비),인건비,과기1,기초기반,"8,754",,,,,,,,,,,,,,,,"8,754",,,,
541.02,,58,국가과학기술인력개발원연구운영비지원(운영경비),경상경비,과기1,기초기반,"1,276",,,,,,,,,,,,,,,,"1,276",,,,
542.0,542.0,59,국가과학기술인력개발원연구운영비지원(주요사업비),,과기1,기초기반,"12,787",,,,,,,,,,,,,,,,"12,787",,,,"6,345"
542.01,,59,국가과학기술인력개발원주요사업비,과학기술인력역량강화사업(기관고유),과기1,기초기반,"3,955",,,,,,,,,,,,,,,,"3,955",,,,"3,955"
542.03,,59,국가과학기술인력개발원주요사업비,과학기술인력온라인교육사업(기관고유),과기1,기초기반,"2,390",,,,,,,,,,,,,,,,"2,390",,,,"2,390"
542.1,,59,국가과학기술인력개발원주요사업비,과학기술인성장지원사업,과기1,기초기반,"6,442",,,,,,,,,,,,,,,,"6,442",,,,
152.0,152.0,60,국가과학기술지식정보서비스,,과기1,인공지능ICT,"29,100",,,,,,,,,,,,,,,,,,,,
152.05,,60,국가과학기술지식정보서비스,국가과학기술지식정보서비스,과기1,인공지능ICT,"7,400",,,,,,,,,,,,,,,,,,,,
152.06,,60,국가과학기술지식정보서비스,범부처연구과제관리서비스표준화,과기1,인공지능ICT,"19,190",,,,,,,,,,,,,,,,,,,,
152.07,,60,국가과학기술지식정보서비스,범부처디지털사이언스플랫폼구축,과기1,인공지능ICT,"2,510",,,,,,,,,,,,,,,,,,,,
5003.0,5003.0,61,국가녹색기술연구소연구운영비지원(운영경비),,과기1,에너지원자력자원,"6,157",,,,,,,,,,,,,,,,"6,157",,,,
5003.01,,61,국가녹색기술연구소연구운영비지원(운영경비),인건비,과기1,에너지원자력자원,"4,890",,,,,,,,,,,,,,,,"4,890",,,,
5003.02,,61,국가녹색기술연구소연구운영비지원(운영경비),경상경비,과기1,에너지원자력자원,"1,267",,,,,,,,,,,,,,,,"1,267",,,,
5004.0,5004.0,62,국가녹색기술연구소연구운영비지원(주요사업비),,과기1,에너지원자력자원,"4,255",,,,,,,,,,,,,,,,"4,255",,,,
5004.01,,62,국가녹색기술연구소연구운영비지원(주요사업비),녹색기후기술정책연구,과기1,에너지원자력자원,"1,490",,,,,,,,,,,,,,,,"1,490",,,,
5004.02,,62,국가녹색기술연구소연구운영비지원(주요사업비),글로벌녹색기후기술전략기획및네트워크구축(기관고유),과기1,에너지원자력자원,"1,250",,,,,,,,,,,,,,,,"1,250",,,,
5004.03,,62,국가녹색기술연구소연구운영비지원(주요사업비),지능형디지털플랫폼기반의혁신융‧복합기후기술개발,과기1,에너지원자력자원,"1,515",,,,,,,,,,,,,,,,"1,515",,,,
518.0,518.0,63,국가독성연구소연구운영비지원(운영경비),,과기1,생명의료,"17,743",,,,,,,,,,,,,,,,"17,743",,,,
518.01,,63,국가독성연구소연구운영비지원(운영경비),인건비,과기1,생명의료,"15,408",,,,,,,,,,,,,,,,"15,408",,,,
518.02,,63,국가독성연구소연구운영비지원(운영경비),경상경비,과기1,생명의료,"2,335",,,,,,,,,,,,,,,,"2,335",,,,
519.0,519.0,64,국가독성연구소연구운영비지원(주요사업비),,과기1,생명의료,"17,368","5,728","7,877",,,,,,,,,,,,,,"17,368","16,158",,,
519.13,,64,국가독성연구소연구운영비지원(주요사업비),첨단독성예측기술개발,과기1,생명의료,"4,449",,,,,,,,,,,,,,,,"4,449","4,449",,,
519.14,,64,국가독성연구소연구운영비지원(주요사업비),국민생활문제해결을위한화학물질독성연구,과기1,생명의료,"4,619",,,,,,,,,,,,,,,,"4,619","4,619",,,
519.15,,64,국가독성연구소연구운영비지원(주요사업비),산업계지원을위한기술역량강화및인프라혁신,과기1,생명의료,965,,,,,,,,,,,,,,,,965,965,,,
519.05,,64,국가독성연구소연구운영비지원(주요사업비),정책연구및성과확산,과기1,생명의료,397,,,,,,,,,,,,,,,,397,397,,,
519.07,,64,국가독성연구소연구운영비지원(주요사업비),장비시스템구축비,과기1,생명의료,"1,210",,,,,,,,,,,,,,,,"1,210",,,,
519.19,,64,국가독성연구소연구운영비지원(주요사업비),첨단바이오의약품혁신독성평가기술개발,과기1,생명의료,"5,728","5,728","5,728",,,,,,,,,,,,,,"5,728","5,728",,,
154.0,154.0,65,국가보안기술연구소연구운영비지원(운영경비),,과기1,인공지능ICT,"43,616",,,,,,,,,,,,,,,,"43,616",,,,
154.01,,65,국가보안기술연구소연구운영비지원(운영경비),인건비,과기1,인공지능ICT,"39,251",,,,,,,,,,,,,,,,"39,251",,,,
154.02,,65,국가보안기술연구소연구운영비지원(운영경비),경상경비,과기1,인공지능ICT,"4,365",,,,,,,,,,,,,,,,"4,365",,,,
155.0,155.0,66,국가보안기술연구소연구운영비지원(주요사업비),,과기1,인공지능ICT,"53,919",,,"1,100","6,444",,,,,,,,"35,067",,,,"53,919",,,,
155.06,,66,국가보안기술연구소연구운영비지원(주요사업비),장비시스템구입비(사업비),과기1,인공지능ICT,"2,916",,,,,,,,,,,,,,,,"2,916",,,,
155.14,,66,국가보안기술연구소연구운영비지원(주요사업비),국가암호암호시스템개발기술(사업비),과기1,인공지능ICT,"12,174",,,,,,,,,,,,,,,,"12,174",,,,
155.15,,66,국가보안기술연구소연구운영비지원(주요사업비),국가사이버안전체계구축기술개발(사업비),과기1,인공지능ICT,"14,477",,,,,,,,,,,,"14,477",,,,"14,477",,,,
155.16,,66,국가보안기술연구소연구운영비지원(주요사업비),국가사이버안보전략기술개발,과기1,인공지능ICT,"5,296",,,,,,,,,,,,"5,296",,,,"5,296",,,,
155.17,,66,국가보안기술연구소연구운영비지원(주요사업비),국가기반보호원천기술개발(사업비),과기1,인공지능ICT,"11,294",,,,,,,,,,,,"11,294",,,,"11,294",,,,
155.18,,66,국가보안기술연구소연구운영비지원(주요사업비),국가보안품질보증기술개발(사업비),과기1,인공지능ICT,"3,762",,,,,,,,,,,,,,,,"3,762",,,,
155.2,,66,국가보안기술연구소연구운영비지원(주요사업비),국가新안보위협대응기술연구(사업비),과기1,인공지능ICT,"4,000",,,,,,,,,,,,"4,000",,,,"4,000",,,,
680005.0,680005.0,67,국가생명연구자원선진화사업(과기부),,과기1,생명의료,"48,774",,"48,774",,,,,,,,,,,,,,,"3,180",,,
680005.01,,67,국가생명연구자원선진화사업(과기부),바이오연구소재활용기반조성,과기1,생명의료,"25,615",,"25,615",,,,,,,,,,,,,,,,,,
680005.02,,67,국가생명연구자원선진화사업(과기부),바이오연구데이터활용기반조성,과기1,생명의료,"19,979",,"19,979",,,,,,,,,,,,,,,,,,
680005.06,,67,국가생명연구자원선진화사업(과기부),감염병전임상실험데이터지원,과기1,생명의료,"3,180",,"3,180",,,,,,,,,,,,,,,"3,180",,,
156.0,156.0,68,국가수리과학연구소연구운영비지원(운영경비),,과기1,기초기반,"6,849",,,,,,,,,,,,,,,,"6,849",,,,
156.01,,68,국가수리과학연구소연구운영비지원(운영경비),인건비,과기1,기초기반,"5,287",,,,,,,,,,,,,,,,"5,287",,,,
156.02,,68,국가수리과학연구소연구운영비지원(운영경비),경상경비,과기1,기초기반,"1,562",,,,,,,,,,,,,,,,"1,562",,,,
157.0,157.0,69,국가수리과학연구소연구운영비지원(주요사업비),,과기1,기초기반,"6,367","2,261",,,,,,,,,,,,,,,"6,367",,,,
157.1,,69,국가수리과학연구소연구운영비지원(주요사업비),계산의료산업수학연구,과기1,기초기반,882,,,,,,,,,,,,,,,,882,,,,
157.11,,69,국가수리과학연구소연구운영비지원(주요사업비),산업수학기반연구,과기1,기초기반,"1,536",,,,,,,,,,,,,,,,"1,536",,,,
157.06,,69,국가수리과학연구소연구운영비지원(주요사업비),산업수학문제해결연구,과기1,기초기반,957,,,,,,,,,,,,,,,,957,,,,
157.09,,69,국가수리과학연구소연구운영비지원(주요사업비),장비시스템구축비,과기1,기초기반,247,,,,,,,,,,,,,,,,247,,,,
157.21,,69,국가수리과학연구소연구운영비지원(주요사업비),수학문화콘텐츠개발및확산연구사업,과기1,기초기반,200,,,,,,,,,,,,,,,,200,,,,
157.17,,69,국가수리과학연구소연구운영비지원(주요사업비),수리과학통합정보시스템운영사업,과기1,기초기반,284,,,,,,,,,,,,,,,,284,,,,
157.18,,69,국가수리과학연구소연구운영비지원(주요사업비),포스트딥러닝과사회적인공지능개발,과기1,기초기반,"2,261","2,261",,,,,,,,,,,,,,,"2,261",,,,
21264.0,21264.0,70,국가신약개발사업(과기부),,과기1,생명의료,"51,586",,"51,586",,,,,,,,,,,,,,,,,"1,280",
21264.01,,70,국가신약개발사업(과기부),신약기반확충연구,과기1,생명의료,"10,015",,"10,015",,,,,,,,,,,,,,,,,,
21264.02,,70,국가신약개발사업(과기부),신약R&D생태계구축연구,과기1,생명의료,"23,582",,"23,582",,,,,,,,,,,,,,,,,,
21264.03,,70,국가신약개발사업(과기부),신약임상개발,과기1,생명의료,"14,285",,"14,285",,,,,,,,,,,,,,,,,,
21264.04,,70,국가신약개발사업(과기부),신약R&D사업화지원,과기1,생명의료,"1,280",,"1,280",,,,,,,,,,,,,,,,,"1,280",
21264.05,,70,국가신약개발사업(과기부),사업단운영비,과기1,생명의료,"2,424",,"2,424",,,,,,,,,,,,,,,,,,
260042.0,260042.0,71,국가양자팹혁신생태계조성(1차관),,과기1,양자반도체,"11,850",,,"16,850",,,,,,,,,,,,,,,,,
260042.01,,71,국가양자팹혁신생태계조성(1차관),양자파운드리기반구축및팹고도화,과기1,양자반도체,"11,850",,,"11,850",,,,,,,,,,,,,,,,,
160.0,160.0,72,국가연구시설장비선진화지원,,과기1,기초기반,"12,692",,,,,,,,,,,,,,,,,,,,
160.05,,72,국가연구시설장비선진화지원,연구장비도입심의지원,과기1,기초기반,"1,445",,,,,,,,,,,,,,,,,,,,
160.1,,72,국가연구시설장비선진화지원,대형연구시설사업관리(PM)운영지원,과기1,기초기반,"1,228",,,,,,,,,,,,,,,,,,,,
160.01,,72,국가연구시설장비선진화지원,연구시설장비관리활용체계운영,과기1,기초기반,"2,924",,,,,,,,,,,,,,,,,,,,
160.12,,72,국가연구시설장비선진화지원,국가연구시설장비진흥센터운영지원,과기1,기초기반,958,,,,,,,,,,,,,,,,,,,,
160.13,,72,국가연구시설장비선진화지원,연구시설장비활용촉진,과기1,기초기반,"6,137",,,,,,,,,,,,,,,,,,,,
26421.0,26421.0,73,국가전략기술핵심역량확보를위한중성자활용기술고도화사업,,과기1,에너지원자력자원,"3,000",,,,,,,,,,,,,,,,,,,,
26421.01,,73,국가전략기술핵심역량확보를위한중성자활용기술고도화사업,국가전략기술핵심역량확보를위한중성자활용기술고도화사업,과기1,에너지원자력자원,"3,000",,,,,,,,,,,,,,,,,,,,
24627.0,24627.0,74,국가통합바이오빅데이터구축,,과기1,생명의료,"42,123","42,123","42,123",,,,,,,,,,,,,,,,,,
24627.01,,74,국가통합바이오빅데이터구축,바이오데이터뱅크구축·운영,과기1,생명의료,"40,196","40,196","40,196",,,,,,,,,,,,,,,,,,
24627.02,,74,국가통합바이오빅데이터구축,사업단운영,과기1,생명의료,"1,927","1,927","1,927",,,,,,,,,,,,,,,,,,
330051.0,330051.0,75,국가플래그십초고성능컴퓨팅인프라고도화,,과기1,양자반도체,"68,431",,,,,,,,,,,,,,,,,,,,
330051.01,,75,국가플래그십초고성능컴퓨팅인프라고도화,국가플래그십초고성능컴퓨팅시스템구축,과기1,양자반도체,"68,431",,,,,,,,,,,,,,,,,,,,
24660.0,24660.0,76,국산연구장비기술경쟁력강화,,과기1,기계소재,"9,570",,,,,,,,,,,,,,,,,,,,
24660.01,,76,국산연구장비기술경쟁력강화,연구장비산업지속성장지원,과기1,기계소재,"8,370",,,,,,,,,,,,,,,,,,,,
24660.03,,76,국산연구장비기술경쟁력강화,연구장비정책개발및성과확산,과기1,기계소재,"1,200",,,,,,,,,,,,,,,,,,,,
187.0,187.0,77,국제과학비즈니스벨트조성,,과기1,기초기반,"30,145",,,,,,,,,,,,,,,,,,,"9,523",
187.01,,77,국제과학비즈니스벨트조성,기초과학연구원건립,과기1,기초기반,"11,136",,,,,,,,,,,,,,,,,,,,
187.07,,77,국제과학비즈니스벨트조성,중이온가속기선행R&D,과기1,기초기반,"6,613",,,,,,,,,,,,,,,,,,,,
187.04,,77,국제과학비즈니스벨트조성,거점기능지구지원,과기1,기초기반,"9,523",,,,,,,,,,,,,,,,,,,"9,523",
187.06,,77,국제과학비즈니스벨트조성,거점지구인프라구축,과기1,기초기반,"1,873",,,,,,,,,,,,,,,,,,,,
187.05,,77,국제과학비즈니스벨트조성,과학벨트기획관리,과기1,기초기반,"1,000",,,,,,,,,,,,,,,,,,,,
194.0,194.0,78,국제핵융합실험로공동개발사업(기금)(과기부),,과기1,에너지원자력자원,"87,350",,,,,,,,,,,,,,,,,,,,
194.02,,78,국제핵융합실험로공동개발사업(기금)(과기부),현금분담금등,과기1,에너지원자력자원,"87,350",,,,,,,,,,,,,,,,,,,,
22682.0,22682.0,79,국제협력네트워크전략강화사업(R&D),,과기1,기초기반,"2,250",,,,,,,,,,,,,,,,,,,,
22682.02,,79,국제협력네트워크전략강화사업(R&D),국제공동연구전략화,과기1,기초기반,"2,250",,,,,,,,,,,,,,,,,,,,
960.0,960.0,80,극지환경연구개발,,과기1,공공해양환경,"7,167",,,,,,,,,,,,,,,,,,,,
960.02,,80,극지환경연구개발,극지기초원천기술개발,과기1,공공해양환경,"7,167",,,,,,,,,,,,,,,,,,,,
256050.0,256050.0,81,극한부품시험입증지원사업,,과기1,국방,"1,210",,,,,,,,,,,,,,,"1,210",,,,,
256050.01,,81,극한부품시험입증지원사업,Track형실증지원,과기1,국방,"1,090",,,,,,,,,,,,,,,"1,090",,,,,
256050.02,,81,극한부품시험입증지원사업,체계연계기반조성,과기1,국방,120,,,,,,,,,,,,,,,120,,,,,
23104.0,23104.0,82,극한소재실증연구기반조성사업,,과기1,기계소재,"32,526",,,,,,,,,,,,,,,,,,,,
23104.01,,82,극한소재실증연구기반조성사업,극한소재실증연구기반조성사업,과기1,기계소재,"32,526",,,,,,,,,,,,,,,,,,,,
26409.0,26409.0,83,극한지스마트광역탐사를위한로봇-ICT융합기술개발,,과기1,공공해양환경,"1,400","1,400",,,"1,400",,,"1,400",,,,,,,,,,,,,
